Id,SalePrice
2735,139802.1972747543
2736,174673.95541391452
2737,118381.36960057612
2738,182684.85383565933
2739,151619.18558287434
2740,134647.4280299521
2741,156847.54108584835
2742,160003.67323829234
2743,157546.56243335968
2744,128902.58450642019
2745,117359.50210066978
2746,121739.29846514063
2747,190509.14319482492
2748,130003.97426180146
2749,133721.86017619842
2750,121978.12389819068
2751,107835.51947440044
2752,233525.351357457
2753,179220.92301910603
2754,226814.45170687302
2755,127941.88897018065
2756,71430.23277922277
2757,66182.19857844431
2758,53182.31221471168
2759,123529.83040568978
2760,124033.25744165201
2761,137671.80343380873
2762,143540.78571076714
2763,208963.49375545885
2764,185859.9898627028
2765,288954.32031643856
2766,151033.95823881542
2767,130627.21242604149
2768,173009.44708538498
2769,134618.22233370715
2770,123459.98210705305
2771,97226.45260342723
2772,120904.00691482378
2773,123012.2427698141
2774,170572.1990096015
2775,136487.86773938336
2776,102511.48064661375
2777,80547.50232206983
2778,85403.92078946368
2779,142178.51493370906
2780,101913.07896444527
2781,79680.31961531914
2782,104959.42520990549
2783,113286.35614329902
2784,101703.8610546838
2785,93817.73018358368
2786,44720.73612015252
2787,111031.54907032032
2788,74859.9828298164
2789,149499.84170161234
2790,116303.937742549
2791,106419.61429831851
2792,93570.60183786438
2793,189907.1839806484
2794,93928.99306016508
2795,112839.16724541434
2796,74861.72602856834
2797,250035.5347945292
2798,121304.52110145334
2799,93958.05276441993
2800,68440.6380515811
2801,87963.65576440352
2802,154209.84634053893
2803,220612.48515230184
2804,194918.35480405926
2805,116784.86356970947
2806,88379.23725266918
2807,170744.75160356425
2808,132258.47691588989
2809,122367.15830573277
2810,129509.26823905576
2811,182158.2874690008
2812,136883.963511277
2813,209963.53538980917
2814,207075.27333740797
2815,88621.26835405384
2816,244906.87741837185
2817,148891.4430557359
2818,114319.09815734345
2819,196663.78119974234
2820,153100.20719347452
2821,106049.5752124826
2822,181922.0125375609
2823,320471.1691632308
2824,185456.99581056344
2825,173798.16532449145
2826,120397.3664623911
2827,133245.31843847618
2828,281777.13615981396
2829,225358.22735874588
2830,246221.94436205714
2831,198240.6510242971
2832,263528.5799734802
2833,245140.7506790685
2834,233560.57384686545
2835,233315.07307907334
2836,199719.9385487216
2837,170847.04095435468
2838,158129.4680297072
2839,184820.60262316163
2840,194961.51735547022
2841,214484.63234838028
2842,222407.41408906295
2843,154270.03214313602
2844,166410.67162862234
2845,106168.70612104982
2846,214433.8607193965
2847,214572.14751585596
2848,228938.56401318382
2849,217452.68406387744
2850,266803.9837001497
2851,242172.2197437312
2852,242542.11023986083
2853,222441.67831638292
2854,161722.61556346458
2855,205111.29150551627
2856,219114.45892117335
2857,200475.2472096514
2858,195674.6049853505
2859,101291.72492934996
2860,102855.00493814517
2861,163097.3121785191
2862,217992.0121550071
2863,152317.3522918471
2864,286310.7296847531
2865,175883.69513334893
2866,215558.5011518367
2867,83018.20787020307
2868,104644.72143474151
2869,141014.53041098686
2870,171669.9076928608
2871,88891.98774040327
2872,46446.768422056455
2873,94334.20764861349
2874,146613.9836626898
2875,125184.44762428734
2876,118000.64555855352
2877,114541.17122951383
2878,115441.23931782926
2879,137709.75178930117
2880,99192.9401403144
2881,138142.3776741079
2882,188951.84164292295
2883,135999.18570833327
2884,153983.55315218214
2885,174139.4717718556
2886,227601.83804364153
2887,111021.55237223953
2888,105572.68088313052
2889,56316.554532161914
2890,51867.736010087654
2891,148490.41019189637
2892,87624.4883648965
2893,135630.82356400974
2894,77141.23857405991
2895,258970.1301511079
2896,241621.89947914635
2897,214619.243463272
2898,211201.50452245143
2899,215308.1927007183
2900,155735.86277519236
2901,232327.42452617176
2902,212056.61434397777
2903,280967.0815140875
2904,270471.5452144197
2905,191697.88829977135
2906,219354.0001380595
2907,136916.65221587615
2908,105441.15711801988
2909,194883.74871670268
2910,100609.21596274641
2911,111747.40318127279
2912,179477.07793047768
2913,110007.98875681683
2914,110004.13197082258
2915,110230.02943619457
2916,115082.96429149294
2917,136194.1176811147
2918,142873.20620377152
2919,244806.2290662995
